📺央视浙江,#genre#
CCTV-1,http://iptv.4666888.xyz/iptv2A.php?id=7
CCTV-1,http://120.209.208.163:9003/hls/3/index.m3u8
CCTV-1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://223.75.148.190:9910/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://36.136.38.87:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://112.30.73.119:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-1,http://112.30.73.119:229/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://mg.cttv.vip/608807420
CCTV-1,http://221.7.175.154:8445/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.8.224.6:9999/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://183.203.166.28:9003/hls/1/index.m3u8
CCTV-1,http://171.43.64.206:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://112.99.195.122:65000/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://171.43.64.231:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://116.230.54.58:33988/rtp/233.18.204.52:5140
CCTV-1,http://114.248.10.58:8888/rtp/239.3.1.129:8008
CCTV-1,http://106.111.244.12:58099/rtp/239.49.8.19:9614
CCTV-1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
CCTV-1,http://223.86.170.98:4500/rtp/239.11.0.65:5140
CCTV-1,http://222.92.94.26:9889/rtp/239.49.8.19:9614
CCTV-1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://218.104.239.114:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://222.92.94.26:9889/rtp/239.49.0.207:8000
CCTV-1,http://182.135.66.163:18888/rtp/239.94.0.1:5140
CCTV-1,http://116.230.54.58:33988/rtp/233.18.204.168:5140
CCTV-1,http://106.111.244.12:58099/rtp/239.49.0.207:8000
CCTV-2,http://111.8.224.6:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://223.75.148.190:9910/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://36.136.38.87:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://112.30.73.119:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://mg.cttv.vip/631780532
CCTV-2,http://183.203.166.28:9003/hls/2/index.m3u8
CCTV-2,http://113.26.202.52:1299/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://221.7.175.154:8445/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://112.99.195.122:65000/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://iptv.4666888.xyz/iptv2A.php?id=8
CCTV-2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://144.123.165.186:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://116.230.54.58:33988/rtp/233.18.204.68:5140
CCTV-2,http://106.111.244.12:58099/rtp/239.49.8.130:6000
CCTV-2,http://114.248.10.58:8888/rtp/239.3.1.60:8084
CCTV-2,http://106.111.244.12:58099/rtp/239.49.8.50:9802
CCTV-2,http://182.135.66.163:18888/rtp/239.94.0.2:5140
CCTV-2,http://223.86.170.98:4500/rtp/239.11.0.108:5140
CCTV-2,http://119.131.25.143:9003/udp/239.77.1.158:5146
CCTV-3,http://112.30.73.119:229/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-3,http://221.7.175.154:8445/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.8.224.6:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://mg.cttv.vip/624878271
CCTV-3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://112.30.73.119:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-3,http://223.75.148.190:9910/tsfile/live/0003_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-3,http://112.99.195.122:65000/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://183.203.166.28:9003/hls/3/index.m3u8
CCTV-3,http://113.26.202.52:1299/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://171.43.64.206:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://116.230.54.58:33988/rtp/233.18.204.69:5140
CCTV-3,http://112.115.49.181:4915/udp/239.200.200.18:9008
CCTV-3,http://119.131.25.143:9003/udp/239.77.0.169:5146
CCTV-3,http://106.111.244.12:58099/rtp/239.49.8.74:8000
CCTV-3,http://182.135.66.163:18888/rtp/239.94.0.32:5140
CCTV-3,http://173.208.212.130:8181/720p/cctv3.m3u8
CCTV-3,http://182.135.66.163:18888/rtp/239.94.0.3:5140
CCTV-3,http://124.165.232.26:8083/rtp/226.0.2.208:9576
CCTV-3,http://118.122.144.115:8888/newlive/live/hls/3/live.m3u8
CCTV-3,http://124.165.232.26:8082/rtp/226.0.2.208:9576
CCTV-4,http://183.203.166.28:9003/hls/4/index.m3u8
CCTV-4,http://112.123.243.37:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4,http://mg.cttv.vip/608807416
CCTV-4,http://mg.cttv.vip/631780421
CCTV-4,http://153.0.171.163:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://36.136.38.87:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://112.30.73.119:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4,http://112.99.195.122:65000/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://221.7.175.154:8445/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://171.43.64.206:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://mg.cttv.vip/608807419
CCTV-4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-4,http://223.75.148.190:9910/tsfile/live/0004_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4,http://173.208.212.130:8181/1080p/cctv4.m3u8
CCTV-4,http://iptv.4666888.xyz/iptv2A.php?id=10
CCTV-4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV-4,http://218.104.239.114:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://116.230.54.58:33988/rtp/233.18.204.70:5140
CCTV-4,http://60.30.67.45:8834/rtp/225.1.1.150:5002
CCTV-4,http://182.135.66.163:18888/rtp/239.94.0.4:5140
CCTV-4,http://60.30.67.44:8834/rtp/225.1.1.150:5002
CCTV-4,http://112.115.49.181:4915/rtp/239.200.201.181:4220
CCTV-4,http://223.86.170.98:4500/rtp/239.11.0.109:5140
CCTV-4,http://171.43.64.231:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://112.30.73.119:229/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://112.123.243.37:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://183.203.166.28:9003/hls/5/index.m3u8
CCTV-5,http://153.0.171.163:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://112.30.73.119:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5,http://mg.cttv.vip/641886683
