更新时间,#genre#
香港卫视HKS,http://139.159.221.112:80/today/hm.php?id=20b4b9b9895eb6f406d48a11c460aa7f&key=***
HOY 76,http://139.159.221.112:80/today/hm.php?id=e4cb4d43344a856772c898f618c618e4&key=***
HOY 77,http://139.159.221.112:80/today/hm.php?id=966a7f0965bae1cfc1888dda4490ba4a&key=***
HOY 78,http://139.159.221.112:80/today/hm.php?id=6d3753732aa76af8eb7b931e4e9f0f5e&key=***
ViuTV,http://139.159.221.112:80/today/hm.php?id=b64967b1d1a7ad1bb49644a5cf9dbcba&key=***
ViuTV6,http://139.159.221.112:80/today/hm.php?id=74e5c0f64706b013dc77be52d7fe55a0&key=***
HKC18台,http://139.159.221.112:80/today/hm.php?id=6e2716db644e66b4a0c3c1a947500b86&key=***
C18跑马,http://139.159.221.112:80/today/hm.php?id=66180655d7e860c5450568f018cce36d&key=***
88跑马台,http://139.159.221.112:80/today/hm.php?id=bea76c286042e85f6868e071ac7eb713&key=***
黄金翡翠台,http://139.159.221.112:80/today/hm.php?id=7d0a0c6067e8fb63e98b71bc87a0365e&key=***
黃金華劇台,http://139.159.221.112:80/today/hm.php?id=53a581fc37864a03d0c64e30cf05ed93&key=***
粤语片台,http://139.159.221.112:80/today/hm.php?id=38982d7127b580183f937300beccfb6e&key=***
美亚电影,http://139.159.221.112:80/today/hm.php?id=6ebb7856dda17570361e681a688b300e&key=***
AXN,http://139.159.221.112:80/today/hm.php?id=e9d4310b721d070202982def53c602d6&key=***
AXN,http://139.159.221.112:80/today/hm.php?id=0fa26a570193e8b9c79c10e6875e3d00&key=***
MovieMovie,http://139.159.221.112:80/today/hm.php?id=fc63967dc5b44aec77f0db90f7415dd1&key=***
mySUPER Sports,http://139.159.221.112:80/today/hm.php?id=f55d6167cab3170c892d31244a8817b2&key=***
Now爆谷星影台,http://139.159.221.112:80/today/hm.php?id=0f0a4ccad408e76dbeac98b1f9d0f455188dfbfaf34daf7808a26d68fb1a7c3d&key=***
NowJelli紫金国际,http://139.159.221.112:80/today/hm.php?id=b244c3a47c359adaf06be189677445ccf651a4aa051ec3bade98dd746141fa2d&key=***
中国电影频道,http://139.159.221.112:80/today/hm.php?id=e6463a9145206984cc6f79b330407da8fc0ed1a7966afde90cbb203fa4bafc6b&key=***
无线卫星亚洲台,http://139.159.221.112:80/today/hm.php?id=9e2414dc7b37e27275770a43d81c4fbe999ddaac825a439fdc241511cb25a400&key=***
mySUPER EYT,http://139.159.221.112:80/today/hm.php?id=da6ad387fc0a9779663ba03e5a17ea4f&key=***
mySUPER识食,http://139.159.221.112:80/today/hm.php?id=4562ab002044d86f3b5ee4d021a5e8d7&key=***
mySUPER识嘆,http://139.159.221.112:80/today/hm.php?id=b464abf26b2034c9363e20ed2397dd3e&key=***
mySUPER Music,http://139.159.221.112:80/today/hm.php?id=8052a475be30c0420232b5c3c8756e80&key=***
mySUPER金曲,http://139.159.221.112:80/today/hm.php?id=2e042c4a683e4ba0769ddca4609c3b68&key=***
mySUPER煲剧,http://139.159.221.112:80/today/hm.php?id=012b0197c2d89e090e12de430696b02f&key=***
mySUPER剧场,http://139.159.221.112:80/today/hm.php?id=429afadc340e712b1f9052b9294fc72d&key=***
mySUPER话当年,http://139.159.221.112:80/today/hm.php?id=5d63fe054d7dd480c3ec32fed3bb6667bfd9c72884cf7b0b902d747118b3da55&key=***
MyTV千禧经典台,http://139.159.221.112:80/today/hm.php?id=83a9c1c4e71043d8198195f3378b962c1edcc61233b93c610b5996f529911f59&key=***
龙祥电影,http://139.159.221.112:80/today/hm.php?id=72a86ecf2036865b10d05adca463ff49&key=***
HBO,http://139.159.221.112:80/today/hm.php?id=f8f70f1f3f0e0a49db75366ee2a3dd84&key=***
HBOHits,http://139.159.221.112:80/today/hm.php?id=5e0bc4f4a1eb7e854a3f6ab47d4ec7dc&key=***
HBOSignature,http://139.159.221.112:80/today/hm.php?id=903f9da59a63e95b4b17dcd14f4bd6a1&key=***
Cinemax,http://139.159.221.112:80/today/hm.php?id=431565c332e2fcd3b817f08614cd0bec&key=***
mySUPER直播足球2台,http://139.159.221.112:80/today/hm.php?id=6cf93411027527aaf33456944cb9fbe8e6a0c1cacea4eb4c8277ace8c5e27d28&key=***
mySUPER直播足球3台,http://139.159.221.112:80/today/hm.php?id=6cf93411027527aaf33456944cb9fbe8745a762664933b1327f31f44ccc126a2&key=***
mySUPER直播足球4台,http://139.159.221.112:80/today/hm.php?id=6cf93411027527aaf33456944cb9fbe885bbc516f3256284a64b6a478d20629d&key=***
mySUPER直播足球5台,http://139.159.221.112:80/today/hm.php?id=6cf93411027527aaf33456944cb9fbe817ef47c5410a89f73d264b1c24b0bce4&key=***
mySUPER直播足球6台,http://139.159.221.112:80/today/hm.php?id=6cf93411027527aaf33456944cb9fbe8238567ce82b2fbc0a35d2836944f99e8&key=***
中视,http://139.159.221.112:80/today/hm.php?id=8eadb0e8fa8c66e5092cfac44966dfbd&key=***
翡翠台,http://139.159.221.112:80/today/hm.php?id=2bc1e037cf7dd25ffd1
amc最爱电影,http://139.159.221.112:80/today/hm.php?id=54301b26efb8c496702d72f35651c6cc&key=***
经典电影台,http://139.159.221.112:80/today/hm.php?id=d349dfb79f49ad0477d41e6656582d82&key=***
Channel,http://139.159.221.112:80/today/hm.php?id=c2cdf0cf118639e84fc0f046b8e3f5a3&key=***
人间卫视,http://139.159.221.112:80/today/hm.php?id=d37807f324be3a3477c25e3919945dad&key=***
华藏卫视,http://139.159.221.112:80/today/hm.php?id=11bdff8051386e13a9a395d3b53a1bbf&key=***
大爱一台,http://139.159.221.112:80/today/hm.php?id=9aad9c4e10f680bf1237345db64c11da&key=***
大爱二台,http://139.159.221.112:80/today/hm.php?id=02191d7b6d0983a3b65bb8f8663bca3c&key=***
生命电视台,http://139.159.221.112:80/today/hm.php?id=631ec56784720246c2aa1480db94da94&key=***
唯心电视,http://139.159.221.112:80/today/hm.php?id=3e50945082b26acefeba04a5b6fae5bb&key=***
创世电视,http://139.159.221.112:80/today/hm.php?id=f29d61c9423b47fedd8c9cfbb25fb512&key=***
好消息,http://139.159.221.112:80/today/hm.php?id=d95e9800004ee99fc1b8667e7390e2a7&key=***
好消息2,http://139.159.221.112:80/today/hm.php?id=0ebf9b6b0f1f64041f5b8e56354bf787&key=***
国会频道1,http://139.159.221.112:80/today/hm.php?id=b48e68ea8a1f573c32b16343df46049e&key=***
CCTV1港澳版,http://c.123.rr.kg/163189/cctv1
澳视澳门,http://c.123.rr.kg/163189/asam
澳视卫星,http://c.123.rr.kg/163189/as
澳门体育,http://c.123.rr.kg/163189/amty
澳门综艺,http://c.123.rr.kg/163189/amzy
澳门莲花,http://c.123.rr.kg/163189/amlh
重温经典,http://c.123.rr.kg/163189/cwjd
TVB1,http://c.123.rr.kg/163189/tvb1
TVBJ1,http://c.123.rr.kg/163189/j1
翡翠剧集台,http://c.123.rr.kg/163189/tvbd
八度空间,http://c.123.rr.kg/163189/8tv
CH5,http://c.123.rr.kg/163189/ch5
CH8,http://c.123.rr.kg/163189/ch8
CHU,http://c.123.rr.kg/163189/chu
华丽翡翠台,http://c.123.rr.kg/163189/hlfct
TVB亚洲武侠,http://c.123.rr.kg/163189/yzwx
TVB娱乐新闻台,http://c.123.rr.kg/163189/ylxw
无线新闻台,http://c.123.rr.kg/163189/wxxwt
TVB星河,http://c.123.rr.kg/163189/tvbxh
凤凰资讯,https://cdn.qd.je/163189/fhzx
凤凰香港,https://cdn.qd.je/163189/fhhk
凤凰中文,https://cdn.qd.je/163189/fhzw
翡翠台,https://cdn.qd.je/163189/fct
翡翠台,https://cdn.qd.je/163189/fct2
明珠台,https://cdn.qd.je/163189/mzt
翡翠台4K,https://cdn.qd.je/163189/fct4k
翡翠剧集台,https://cdn.qd.je/163189/tvbd
无线新闻台,https://cdn.qd.je/163189/wxxw
TVB Plus,https://cdn.qd.je/163189/tvbp
HOY TV,https://cdn.qd.je/163189/hoy
HOY TV,https://cdn.qd.je/163189/hoy2
HOY资讯台,https://cdn.qd.je/163189/hoy78
HOY国际财经台,https://cdn.qd.je/163189/hoy76
ViuTV,https://cdn.qd.je/163189/viu
ViuTVsix,https://cdn.qd.je/163189/viu6
NOW新闻台,https://cdn.qd.je/163189/now
RTHK31,https://cdn.qd.je/163189/rthk31
RTHK32,https://cdn.qd.je/163189/rthk32
澳视澳门,https://cdn.qd.je/163189/asam
澳视卫星,https://cdn.qd.je/163189/as
澳门体育,https://cdn.qd.je/163189/amty
澳门综艺,https://cdn.qd.je/163189/amzy
澳门莲花,https://cdn.qd.je/163189/amlh
重温经典,https://cdn.qd.je/163189/cwjd
TVB1,https://cdn.qd.je/163189/tvb1
TVBJ1,https://cdn.qd.je/163189/j1
广东珠江,https://cdn.qd.je/163189/gdzj
广东体育,https://cdn.qd.je/163189/gdty
八度空间,https://cdn.qd.je/163189/8tv
CH5,https://cdn.qd.je/163189/ch5
CH8,https://cdn.qd.je/163189/ch8
CHU,https://cdn.qd.je/163189/chu
龙华电影,https://cdn.qd.je/163189/lhdy
龙华经典,https://cdn.qd.je/163189/lhjd
龙华偶像,https://cdn.qd.je/163189/lhox
龙华日韩,https://cdn.qd.je/163189/lhrh
龙华戏剧,https://cdn.qd.je/163189/lhxj
龙华洋片,https://cdn.qd.je/163189/lhyp
龙华卡通,https://cdn.qd.je/163189/lhkt
金光布袋戏,https://cdn.qd.je/163189/jgbdx
华丽翡翠台,https://cdn.qd.je/163189/hlfct
TVB亚洲武侠,https://cdn.qd.je/163189/yzwx
TVB娱乐新闻台,https://cdn.qd.je/163189/ylxw
无线新闻台,https://cdn.qd.je/163189/wxxwt
TVB星河,https://cdn.qd.je/163189/tvbxh
海峡卫视,https://cdn.qd.je/163189/hxws
海峡卫视,https://cdn.qd.je/163189/hxws2
TVB星河,https://cdn.qd.je/163189/xinghe
天映新加坡,https://cdn.qd.je/163189/typd
天映经典,https://cdn.qd.je/163189/ccm
华丽翡翠台,https://cdn.qd.je/163189/hlt
华丽翡翠台,https://cdn.qd.je/163189/jade
华丽翡翠台,https://cdn.qd.je/163189/jade2
Astro AOD,https://cdn.qd.je/163189/aod
Astro AEC,https://cdn.qd.je/163189/aec
Astro QJ,https://cdn.qd.je/163189/qj
Astro欢喜台,https://cdn.qd.je/163189/hxt
爱奇艺,https://cdn.qd.je/163189/iqiyi
天映频道,https://cdn.qd.je/163189/typd2
天映经典,https://cdn.qd.je/163189/ccm2
TVB星河,https://cdn.qd.je/163189/tvbxh2
千禧经典台,https://cdn.qd.je/163189/tvbc
翡翠台,https://cdn.qd.je/163189/fctvtt
明珠台,https://cdn.qd.je/163189/mztvtt
TVB Plus,https://cdn.qd.je/163189/tvbpvtt
黄金华剧台,https://cdn.qd.je/163189/hjhjt
TVBPlus,http://rihou.cc:555/tv/[Pd]Plus综合
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
有线新闻,http://rihou.cc:555/tv/[Pd]有线新闻
有线综合台,http://rihou.cc:555/tv/[Pd]有线综合
有线亚剧台,http://rihou.cc:555/tv/[Pd]有线亚剧
无线新闻台,http://rihou.cc:555/tv/[Pd]无线新闻
翡翠,http://rihou.cc:555/tv/[Pd]无线翡翠
翡翠台4K,http://rihou.cc:555/tv/[Pd]无线翡4K
华丽台,http://rihou.cc:555/tv/[Pd]无线华丽
明珠台,http://rihou.cc:555/tv/[Pd]无线明珠
翡翠剧集台,http://rihou.cc:555/tv/[Pd]无线翡剧
娱乐新闻台,http://rihou.cc:555/tv/[Pd]无线娱乐|
娱乐台,http://rihou.cc:555/tv/[Pd]无线娱乐
星河,http://rihou.cc:555/tv/[Pd]无线星河
TVB经典台,http://rihou.cc:555/tv/[Pd]无线经典
功夫台,http://rihou.cc:555/tv/[Pd]无线功夫
澳视澳门,http://rihou.cc:555/tv/[Pd]澳视澳门
澳视卫星,http://rihou.cc:555/tv/[Pd]澳视卫星
澳门体育,http://rihou.cc:555/tv/[Pd]澳门体育
澳门综艺,http://rihou.cc:555/tv/[Pd]澳门综艺
澳门莲花,http://rihou.cc:555/tv/[Pd]澳门莲花
央视综合,http://rihou.cc:555/tv/[Pd]央视综合
重温经典,http://rihou.cc:555/tv/[Pd]重温经典
龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影
龙华经典,http://rihou.cc:555/tv/[Pd]龙华经典
龙华偶像,http://rihou.cc:555/tv/[Pd]龙华偶像
龙华日韩,http://rihou.cc:555/tv/[Pd]龙华日韩
龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧
八度空间,http://rihou.cc:555/tv/[Pd]八度空间
CHU综合,http://rihou.cc:555/tv/[Pd]CHU综合
CH5综合,http://rihou.cc:555/tv/[Pd]CH5综合
CH8综合,http://rihou.cc:555/tv/[Pd]CH8综合
astroaod,http://rihou.cc:555/tv/[Pd]astroaod
中视,http://220.135.241.47:8301/0.ts
华视,http://220.135.241.47:8318/0.ts
华视,http://220.135.241.47:8317/0.ts
台视,http://211.72.174.95:8112/0.ts
民视,http://211.72.174.95:8115/0.ts
公视,http://220.135.241.47:8305/0.ts
公视,http://211.72.174.95:8116/0.ts
民视新闻台,http://211.72.174.95:8117/0.ts
台视新闻,http://220.135.241.47:8314/0.ts
台视财经,http://220.135.241.47:8315/0.ts
客家戏曲,http://220.135.241.47:8307/0.ts
好好帮,http://220.135.241.47:8303/0.ts
LIVE,http://211.72.174.95:8133/0.ts
史努比欢乐秀,http://220.135.241.47:8312/0.ts
凯撒饭店,http://211.72.174.95:8118/0.ts
华视,http://211.72.174.95:8114/0.ts
华视,http://nmk.ioapk.com:5050/of-4gtv-4gtv041/index.m3u8?proxy=true
华视,https://4gtv.158.qzz.io/163189/b6656a22-9521-40ee-85d5-d4bee1560858/
中视,https://iptv.852851.xyz/ch/177f5903c7e4ae806ba85f66cb9a47e9/master.m3u8
靖天映画,https://cdn12.178.indevs.in/163189/jtyh
靖天戏剧台,https://cdn12.178.indevs.in/163189/jtxj
CinemaWorld,https://cdn12.178.indevs.in/163189/cinemaworld
CMusic,https://cdn12.178.indevs.in/163189/cmusic
精选动漫台,https://cdn12.178.indevs.in/163189/jxdmt
金光布袋戏,https://cdn12.178.indevs.in/163189/jgbdx
天映频道,http://o11.163189.xyz/stream/live/typd/
马来天映频道,http://o11.163189.xyz/stream/live/ccm/
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
ASTRO AOD,http://o11.163189.xyz/stream/live/aod/
ASTRO AEC,http://o11.163189.xyz/stream/live/aec/
ASTRO 欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
八度空间,http://cdn6.163189.xyz/163189/8tv
CHANNEL 5,http://cdn6.163189.xyz/163189/ch5
CHANNEL 8,http://cdn6.163189.xyz/163189/ch8
CHANNEL U,http://cdn6.163189.xyz/163189/chu
广东电信组播,#genre#
广东卫视,http://183.236.43.98:4013/udp/239.77.1.19:5146
广东卫视,http://183.236.43.98:4013/udp/239.77.1.152:5146
广东卫视,http://183.236.43.98:4013/udp/239.77.0.166:5146
广东珠江频道,http://183.236.43.98:4013/udp/239.77.0.1:5146
广东珠江频道,http://183.236.43.98:4013/udp/239.77.0.114:5146
广东新闻频道,http://183.236.43.98:4013/udp/239.77.0.173:5146
广东民生频道,http://183.236.43.98:4013/udp/239.77.0.225:5146
广东体育频道,http://183.236.43.98:4013/udp/239.77.0.112:5146
广东体育频道,http://183.236.43.98:4013/udp/239.77.0.168:5146
广东经济科教,http://183.236.43.98:4013/udp/239.77.0.85:5146
广东经济科教,http://183.236.43.98:4013/udp/239.77.0.167:5146
广东大湾区卫视,http://183.236.43.98:4013/udp/239.77.0.215:5146
广东影视频道,http://183.236.43.98:4013/udp/239.77.0.217:5146
广东少儿频道,http://183.236.43.98:4013/udp/239.77.0.250:5146
广东嘉佳卡通,http://183.236.43.98:4013/udp/239.77.0.179:5146
广东综艺4K,http://183.236.43.98:4013/udp/239.77.0.252:5146
广东4K超高清,http://183.236.43.98:4013/udp/239.77.0.245:5146
广东4K超高清,http://183.236.43.98:4013/udp/239.77.1.237:5146
广东4K超高清,http://183.236.43.98:4013/udp/239.77.0.244:5146
广州综合频道,http://183.236.43.98:4013/udp/239.253.43.71:5146
广州新闻频道,http://183.236.43.98:4013/udp/239.253.43.72:5146
广州影视频道,http://183.236.43.98:4013/udp/239.253.43.73:5146
广州法治频道,http://183.236.43.98:4013/udp/239.253.43.74:5146
南国都市4K,http://183.236.43.98:4013/udp/239.253.43.99:5146
深圳卫视,http://183.236.43.98:4013/udp/239.77.1.3:5146
深圳卫视,http://183.236.43.98:4013/udp/239.77.0.130:5146
深圳都市频道,http://183.236.43.98:4013/udp/239.77.1.176:5146
深圳电视剧频道,http://183.236.43.98:4013/udp/239.77.1.177:5146
深圳财经生活,http://183.236.43.98:4013/udp/239.77.1.242:5146
深圳体育健康,http://183.236.43.98:4013/udp/239.77.1.128:5146
深圳少儿频道,http://183.236.43.98:4013/udp/239.77.1.244:5146
宝安频道,http://183.236.43.98:4013/udp/239.77.1.67:5146
深圳龙岗频道,http://183.236.43.98:4013/udp/239.77.1.223:5146
佛山公共频道,http://183.236.43.98:4013/udp/239.253.43.53:5146
佛山南海频道,http://183.236.43.98:4013/udp/239.253.43.54:5146
佛山顺德频道,http://183.236.43.98:4013/udp/239.253.43.55:5146
佛山影视频道,http://183.236.43.98:4013/udp/239.253.43.56:5146
佛山综合频道,http://183.236.43.98:4013/udp/239.253.43.57:5146
东莞新闻综合,http://183.236.43.98:4013/udp/239.253.43.104:5146
东莞生活资讯,http://183.236.43.98:4013/udp/239.253.43.105:5146
韶关新闻综合,http://183.236.43.98:4013/udp/239.77.0.117:5146
湛江新闻综合,http://183.236.43.98:4013/udp/239.77.0.141:5146
湛江公共频道,http://183.236.43.98:4013/udp/239.77.0.140:5146
揭阳综合频道,http://183.236.43.98:4013/udp/239.77.0.229:5146
揭阳生活频道,http://183.236.43.98:4013/udp/239.77.0.251:5146
汕尾新闻综合,http://183.236.43.98:4013/udp/239.77.0.25:5146
汕尾文化生活,http://183.236.43.98:4013/udp/239.77.0.187:5146
江门综合频道,http://183.236.43.98:4013/udp/239.77.0.201:5146
江门侨乡生活,http://183.236.43.98:4013/udp/239.77.0.202:5146
潮州综合频道,http://183.236.43.98:4013/udp/239.253.43.70:5146
潮州民生频道,http://183.236.43.98:4013/udp/239.253.43.75:5146
HZTV-1,http://183.236.43.98:4013/udp/239.77.1.232:5146
HZTV-2,http://183.236.43.98:4013/udp/239.77.1.233:5146
珠海-1,http://183.236.43.98:4013/udp/239.77.0.155:5146
肇庆综合频道,http://183.236.43.98:4013/udp/239.253.43.1:5146
肇庆生活服务,http://183.236.43.98:4013/udp/239.253.43.2:5146
河源综合频道,http://183.236.43.98:4013/udp/239.253.43.213:5146
河源公共频道,http://183.236.43.98:4013/udp/239.253.43.214:5146
清远新闻综合,http://183.236.43.98:4013/udp/239.253.43.33:5146
清远文旅生活,http://183.236.43.98:4013/udp/239.253.43.34:5146
云浮综合频道,http://183.236.43.98:4013/udp/239.77.0.253:5146
云浮文旅频道,http://183.236.43.98:4013/udp/239.77.0.254:5146
茂名综合频道,http://183.236.43.98:4013/udp/239.77.0.206:5146
茂名文化生活,http://183.236.43.98:4013/udp/239.77.0.207:5146
汕头综合频道,http://183.236.43.98:4013/udp/239.253.43.45:5146
汕头经济生活,http://183.236.43.98:4013/udp/239.253.43.46:5146
中山综合频道,http://183.236.43.98:4013/udp/239.253.43.62:5146
香山文化频道,http://183.236.43.98:4013/udp/239.253.43.63:5146
CCTV-1综合,http://183.236.43.98:4013/udp/239.77.1.144:5146
CCTV-2财经,http://183.236.43.98:4013/udp/239.77.1.158:5146
CCTV-3综艺,http://183.236.43.98:4013/udp/239.77.0.169:5146
CCTV-4中文国际,http://183.236.43.98:4013/udp/239.77.1.163:5146
CCTV-5体育,http://183.236.43.98:4013/udp/239.77.0.170:5146
CCTV-5+体育赛事,http://183.236.43.98:4013/udp/239.77.0.87:5146
CCTV-5+体育赛事,http://183.236.43.98:4013/udp/239.77.1.31:5146
CCTV-6电影,http://183.236.43.98:4013/udp/239.77.0.171:5146
CCTV-7国防军事,http://183.236.43.98:4013/udp/239.77.0.138:5146
CCTV-8电视剧,http://183.236.43.98:4013/udp/239.77.0.172:5146
CCTV-9纪录,http://183.236.43.98:4013/udp/239.77.0.135:5146
CCTV-10科教,http://183.236.43.98:4013/udp/239.77.0.134:5146
CCTV-11戏曲,http://183.236.43.98:4013/udp/239.77.1.238:5146
CCTV-12社会与法,http://183.236.43.98:4013/udp/239.77.0.136:5146
CCTV-13新闻,http://183.236.43.98:4013/udp/239.253.43.196:5146
CCTV-14少儿,http://183.236.43.98:4013/udp/239.77.1.161:5146
CCTV-15音乐,http://183.236.43.98:4013/udp/239.77.1.239:5146
CCTV-16奥林匹克,http://183.236.43.98:4013/udp/239.77.0.165:5146
CCTV-17农业农村,http://183.236.43.98:4013/udp/239.77.1.121:5146
CCTV-4K超高清,http://183.236.43.98:4013/udp/239.77.0.194:5146
CCTV-4K超高清,http://183.236.43.98:4013/udp/239.77.0.174:5146
CCTV-兵器科技,http://183.236.43.98:4013/udp/239.253.43.9:5146
CCTV-第一剧场,http://183.236.43.98:4013/udp/239.253.43.15:5146
CCTV-电视指南,http://183.236.43.98:4013/udp/239.253.43.10:5146
CCTV-风云剧场,http://183.236.43.98:4013/udp/239.253.43.16:5146
CCTV-风云音乐,http://183.236.43.98:4013/udp/239.253.43.6:5146
CCTV-风云足球,http://183.236.43.98:4013/udp/239.253.43.14:5146
CCTV-高尔夫·网球,http://183.236.43.98:4013/udp/239.253.43.12:5146
CCTV-怀旧剧场,http://183.236.43.98:4013/udp/239.253.43.5:5146
CCTV-女性时尚,http://183.236.43.98:4013/udp/239.253.43.8:5146
CCTV-世界地理,http://183.236.43.98:4013/udp/239.253.43.7:5146
CCTV-央视台球,http://183.236.43.98:4013/udp/239.253.43.11:5146
CCTV-文化精品,http://183.236.43.98:4013/udp/239.253.43.13:5146
湖南卫视,http://183.236.43.98:4013/udp/239.77.1.5:5146
浙江卫视,http://183.236.43.98:4013/udp/239.77.1.33:5146
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146
东方卫视,http://183.236.43.98:4013/udp/239.77.1.218:5146
安徽卫视,http://183.236.43.98:4013/udp/239.77.1.92:5146
北京卫视,http://183.236.43.98:4013/udp/239.77.1.4:5146
北京卫视,http://183.236.43.98:4013/udp/239.77.1.151:5146
天津卫视,http://183.236.43.98:4013/udp/239.77.1.141:5146
天津卫视,http://183.236.43.98:4013/udp/239.77.1.182:5146
天津卫视,http://183.236.43.98:4013/udp/239.77.0.131:5146
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
江西卫视,http://183.236.43.98:4013/udp/239.77.1.219:5146
湖北卫视,http://183.236.43.98:4013/udp/239.77.0.128:5146
辽宁卫视,http://183.236.43.98:4013/udp/239.77.1.103:5146
黑龙江卫视,http://183.236.43.98:4013/udp/239.77.0.124:5146
贵州卫视,http://183.236.43.98:4013/udp/239.77.1.221:5146
四川卫视,http://183.236.43.98:4013/udp/239.77.1.215:5146
河南卫视,http://183.236.43.98:4013/udp/239.77.1.229:5146
云南卫视,http://183.236.43.98:4013/udp/239.253.43.37:5146
重庆卫视,http://183.236.43.98:4013/udp/239.77.1.162:5146
河北卫视,http://183.236.43.98:4013/udp/239.77.1.214:5146
东南卫视,http://183.236.43.98:4013/udp/239.77.1.104:5146
甘肃卫视,http://183.236.43.98:4013/udp/239.77.0.189:5146
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146
吉林卫视,http://183.236.43.98:4013/udp/239.77.1.111:5146
青海卫视,http://183.236.43.98:4013/udp/239.253.43.125:5146
三沙卫视,http://183.236.43.98:4013/udp/239.253.43.113:5146
CETV1,http://183.236.43.98:4013/udp/239.77.1.222:5146
CETV4,http://183.236.43.98:4013/udp/239.253.43.40:5146
CETV早期教育,http://183.236.43.98:4013/udp/239.77.0.180:5146
CGTN纪录,http://183.236.43.98:4013/udp/239.253.43.122:5146
CGTN英语,http://183.236.43.98:4013/udp/239.77.0.199:5146
CGTN西班牙语,http://183.236.43.98:4013/udp/239.77.0.221:5146
CGTN法语,http://183.236.43.98:4013/udp/239.77.0.228:5146
CGTN阿拉伯语,http://183.236.43.98:4013/udp/239.253.43.200:5146
CGTN俄语,http://183.236.43.98:4013/udp/239.253.43.201:5146
睛彩篮球,http://183.236.43.98:4013/udp/239.77.1.21:5146
睛彩青少,http://183.236.43.98:4013/udp/239.77.1.22:5146
湖南电信组播,#genre#
九画面,http://118.248.155.220:8889/udp/239.76.245.131:1234
九画面,http://118.248.155.220:8889/udp/239.76.252.131:9000
湖南卫视,http://118.248.155.220:8889/udp/239.76.253.101:9000
湖南卫视,http://118.248.155.220:8889/udp/239.76.251.85:9000
湖南卫视,http://118.248.155.220:8889/udp/239.76.253.100:9000
湖南经视频道,http://118.248.155.220:8889/udp/239.76.253.103:9000
湖南经视频道,http://118.248.155.220:8889/udp/239.76.251.86:9000
湖南都市频道,http://118.248.155.220:8889/udp/239.76.253.104:9000
湖南国际频道,http://118.248.155.220:8889/udp/239.76.253.102:9000
湖南国际频道,http://118.248.155.220:8889/udp/239.76.252.240:9000
湖南公共频道,http://118.248.155.220:8889/udp/239.76.253.109:9000
湖南娱乐频道,http://118.248.155.220:8889/udp/239.76.253.105:9000
湖南电影频道,http://118.248.155.220:8889/udp/239.76.253.106:9000
湖南电视剧频道,http://118.248.155.220:8889/udp/239.76.253.108:9000
金鹰卡通,http://118.248.155.220:8889/udp/239.76.253.107:9000
金鹰纪实,http://118.248.155.220:8889/udp/239.76.253.110:9000
快乐垂钓,http://118.248.155.220:8889/udp/239.76.253.5:9000
茶频道,http://118.248.155.220:8889/udp/239.76.252.239:9000
湖南教育台,http://118.248.155.220:8889/udp/239.76.252.233:9000
湖南卫视FHD,http://118.248.155.220:8889/udp/239.76.252.115:9000
湖南经视FHD,http://118.248.155.220:8889/udp/239.76.252.116:9000
湖南都市FHD,http://118.248.155.220:8889/udp/239.76.252.117:9000
湖南电视剧FHD,http://118.248.155.220:8889/udp/239.76.252.118:9000
湖南电影FHD,http://118.248.155.220:8889/udp/239.76.252.119:9000
湖南娱乐FHD,http://118.248.155.220:8889/udp/239.76.252.121:9000
湖南公共FHD,http://118.248.155.220:8889/udp/239.76.252.123:9000
湖南国际FHD,http://118.248.155.220:8889/udp/239.76.252.124:9000
金鹰卡通FHD,http://118.248.155.220:8889/udp/239.76.252.120:9000
金鹰纪实FHD,http://118.248.155.220:8889/udp/239.76.252.122:9000
快乐垂钓FHD,http://118.248.155.220:8889/udp/239.76.252.127:9000
CCTV-1综合,http://118.248.155.220:8889/udp/239.76.253.151:9000
CCTV-1综合,http://118.248.155.220:8889/udp/239.76.251.87:9000
CCTV-2财经,http://118.248.155.220:8889/udp/239.76.253.152:9000
CCTV-3综艺,http://118.248.155.220:8889/udp/239.76.253.153:9000
CCTV-4中文国际,http://118.248.155.220:8889/udp/239.76.253.154:9000
CCTV-5体育,http://118.248.155.220:8889/udp/239.76.253.155:9000
CCTV-5体育,http://118.248.155.220:8889/udp/239.76.254.214:9000
CCTV-5+体育赛事,http://118.248.155.220:8889/udp/239.76.253.168:9000
CCTV-5+体育赛事,http://118.248.155.220:8889/udp/239.76.251.88:9000
CCTV-5+体育赛事,http://118.248.155.220:8889/udp/239.76.254.215:9000
CCTV-6电影,http://118.248.155.220:8889/udp/239.76.253.156:9000
CCTV-7国防军事,http://118.248.155.220:8889/udp/239.76.253.157:9000
